responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0111,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0705,VCF0733,VCF0849
7012,22,2,1,3, ,3,2,1,4,5,1,2,2,TX,1,1,0,1,5
7013,77,1,9,3, ,1,2,4,5,5,1,2,2,NY,2,3,2,7,5
7014,0,1,9,0, ,1,0,4,9,9,1,9,8,NV,1,1,0,9,6
7015,37,1,1,3, ,1,2,4,5,4,5,9,1,PA,2,1,1,2,5
7016,36,1,1,4, ,1,1,1,5,6,1,1,1,IN,2,3,2,0,5
7017,51,1,1,4, ,1,1,4,5,6,1,1,1,NV,2,3,2,7,5
7018,27,1,1,4, ,3,2,4,5,6,1,9,2,NY,2,2,1,2,1
7019,37,2,2,3, ,2,2,1,4,5,1,9,2,GA,5,2,1,2,5
7020,49,2,3,1, ,2,2,4,3,2,5,9,1,GA,9,3,0,9,6
7021,28,2,5,3, ,4,2,4,3,5,5,2,7,TX,2,3,1,9,1
7022,40,2,1,4, ,4,2,2,2,6,1,9,1,ME,2,2,1,7,1
7023,46,1,3,1, ,2,2,4,5,2,5,9,1,TX,2,1,0,2,1
7024,21,2,5,3, ,3,2,1,2,5,5,2,2,CA,1,3,0,4,5
7025,63,2,1,3, ,0,2,1,1,5,1,9,1,NC,1,3,2,4,5
7026,68,1,1,2, ,3,2,4,5,3,1,9,1,SC,5,3,1,9,1
7027,27,1,1,2, ,3,2,2,5,3,1,1,2,TX,1,2,2,5,5
7028,80,1,5,2, ,4,2,4,5,3,1,9,1,CA,2,2,0,9,5
7029,77,2,1,4, ,3,2,1,1,6,1,9,1,WV,5,3,1,3,5
7030,64,2,1,3, ,3,2,2,1,4,5,1,1,FL,5,3,1,2,5
7031,29,1,1,3, ,3,2,1,5,4,1,1,7,IA,4,3,2,1,5
7032,29,1,1,2, ,1,2,4,5,3,1,9,2,TX,2,1,0,3,1
7033,60,2,9,2, ,0,2,4,5,3,1,9,2,PA,5,2,0,9,5
7034,22,1,5,4, ,1,2,4,5,6,5,9,2,NY,5,3,1,7,1
7035,39,2,1,3, ,1,2,1,5,4,1,1,7,PA,1,2,2,1,5
7036,67,1,1,4, ,4,2,2,5,6,1,1,7,CA,5,3,1,7,1
7037,53,2,1,4, ,5,2,1,5,6,1,1,1,MN,5,3,1,4,1
7038,63,2,1,4, ,0,2,4,9,6,1,2,1,CO,2,2,0,5,1
7039,50,1,1,2, ,1,2,1,5,3,5,9,7,FL,5,3,0,7,1
7040,49,1,1,3, ,3,1,4,5,4,1,1,1,MA,5,3,1,7,1
7041,57,1,1,4, ,2,2,2,5,6,1,9,2,KS,1,2,2,9,5
7042,70,1,1,3, ,5,2,4,5,5,1,1,5,CA,2,2,0,1,1
7043,28,1,1,3, ,3,1,4,5,4,1,1,7,MN,2,1,2,9,6
7044,47,2,1,4, ,4,2,4,5,6,1,1,3,WI,4,3,1,7,1
7045,28,2,5,3, ,3,2,4,5,4,1,1,2,NM,2,2,0,4,1
7046,55,2,1,4, ,3,1,4,5,6,1,1,1,MO,5,3,1,7,1
7047,62,2,1,4, ,3,1,1,5,6,1,1,1,MO,1,2,2,2,5
7048,62,1,1,4, ,4,2,4,9,6,1,1,3,VT,1,3,2,1,5
7049,47,2,5,3, ,3,2,4,5,4,5,9,1,TX,5,2,1,4,1
7050,80,1,1,3, ,1,2,1,1,5,1,9,1,KY,1,3,0,5,6
7051,80,2,1,4, ,1,2,4,5,6,5,2,2,CA,5,1,1,1,1
7052,57,1,5,2, ,5,2,2,5,3,1,9,1,CA,1,3,0,9,5
7053,56,2,1,3, ,4,2,4,2,5,1,1,1,NY,1,3,2,7,5
7054,77,2,2,4, ,0,1,4,1,6,1,1,5,NC,9,2,0,9,6
7055,18,1,4,2, ,3,2,4,5,3,1,2,7,AR,1,3,2,0,5
7056,65,2,1,3, ,2,2,2,5,5,1,1,1,IL,1,2,2,5,5
7057,30,1,5,3, ,3,2,2,5,5,5,1,1,TX,1,3,2,3,5
7058,66,2,1,3, ,1,2,1,2,5,1,9,1,OK,1,3,2,6,1
7059,45,2,4,3, ,3,1,4,5,5,1,1,1,CA,2,3,2,7,5
7060,26,1,1,4, ,3,2,1,1,6,1,9,1,AR,1,1,2,1,5
7061,28,1,1,3, ,3,2,1,3,5,1,1,1,WI,1,1,0,1,1
7062,36,2,1,4, ,4,2,4,2,6,1,9,1,TX,2,2,1,7,1
7063,36,2,1,4, ,4,2,4,1,6,1,9,1,NC,1,2,2,5,5
7064,76,1,5,4, ,2,2,1,1,6,1,9,1,OK,1,3,0,9,5
7065,59,1,1,2, ,2,2,1,1,3,1,9,2,GA,1,3,2,9,5
7066,0,2,1,3, ,4,2,1,1,4,5,9,1,WA,1,2,2,3,5
7067,57,2,1,3, ,4,2,1,2,5,5,1,1,NC,1,2,0,9,5
7068,35,2,1,4, ,5,2,1,5,6,1,9,1,TX,2,2,1,1,5
7069,42,1,4,4, ,3,2,4,5,6,1,1,3,FL,1,2,2,5,1
7070,35,2,3,4, ,4,1,2,1,6,5,1,1,CA,2,2,2,5,5
7071,41,1,1,3, ,5,2,4,5,5,1,2,1,CA,2,3,1,5,1
7072,37,1,2,3, ,3,1,1,5,4,1,2,1,CA,2,2,3,4,5
7073,53,2,1,3, ,2,2,1,5,5,1,9,3,TX,1,3,2,7,5
7074,26,2,1,4, ,2,2,2,1,6,1,2,2,OK,2,2,0,3,1
7075,45,1,5,2, ,3,2,4,5,3,5,9,7,TX,5,2,0,2,1
7076,32,2,1,4, ,3,2,4,5,6,1,9,1,NM,2,2,0,2,5
7077,37,1,1,3, ,3,2,4,2,5,1,9,7,NY,2,2,2,5,5
7078,38,2,1,2, ,1,2,4,5,3,1,9,3,AZ,2,1,0,3,5
7079,50,2,1,4, ,3,2,1,5,6,1,9,7,PA,1,2,0,3,5
7080,36,2,1,4, ,3,2,2,2,6,1,9,1,IN,1,3,2,2,5
7081,53,1,1,1, ,2,2,3,5,2,1,1,1,FL,2,2,0,1,1
7082,0,1,1,3, ,1,2,1,5,5,1,9,5,AZ,1,3,2,9,5
7083,25,2,1,2, ,1,2,2,5,3,1,2,2,MN,2,1,1,1,1
7084,42,1,1,4, ,4,1,1,3,6,1,9,1,IL,1,3,2,3,5
7085,25,2,1,4, ,5,2,2,2,6,1,9,2,MD,1,3,2,7,5
7086,61,2,1,4, ,5,2,4,5,6,5,1,3,PA,5,3,1,7,1
7087,27,1,1,4, ,3,2,4,5,6,5,2,2,MA,2,1,1,4,1
7088,41,1,6,2, ,2,1,1,1,3,1,9,1,CA,2,2,2,1,5
7089,56,1,2,3, ,3,2,1,3,5,1,2,1,MS,5,3,1,3,5
7090,31,1,1,3, ,2,2,4,5,5,5,2,2,NY,2,2,1,4,1
7091,26,1,1,2, ,2,2,1,5,3,1,9,2,GA,4,3,2,2,5
7092,61,1,1,4, ,5,2,1,5,6,1,9,1,CO,2,3,1,7,1
7093,44,1,1,4, ,5,2,4,5,6,5,1,1,GA,2,3,1,7,1
7094,77,1,1,3, ,1,2,1,1,4,1,1,1,FL,1,1,0,0,5
7095,27,1,1,1, ,3,2,4,2,2,1,1,1,NC,1,1,0,7,5
7096,77,2,1,3, ,3,2,1,2,5,1,9,5,ID,1,2,1,4,5
7097,0,1,5,4, ,3,2,4,5,6,1,1,1,FL,2,3,1,4,1
7098,31,1,1,4, ,4,2,4,5,6,1,2,1,GA,5,3,0,9,1
7099,47,2,1,4, ,4,2,2,5,6,1,1,2,NY,5,3,1,7,1
7100,27,2,5,1, ,1,2,2,2,2,5,2,7,CA,4,2,1,0,1
7101,69,2,6,4, ,4,1,1,5,6,1,1,1,NY,5,3,1,7,1
7102,66,1,1,4, ,5,2,2,4,6,1,1,2,NY,2,3,2,3,5
7103,0,1,1,4, ,4,2,1,1,6,1,1,1,MI,2,3,2,4,5
7104,65,2,1,4, ,4,2,1,1,6,1,1,1,NC,5,3,0,9,5
7105,18,1,5,1, ,2,2,4,5,2,1,9,2,IN,2,2,0,9,5
7106,64,2,1,4, ,3,2,4,5,6,1,9,1,MD,1,2,1,7,5
7107,22,1,2,3, ,1,2,1,5,5,1,9,7,GA,5,2,1,9,5
7108,42,1,5,3, ,2,2,4,5,5,5,2,3,TX,2,3,1,4,1
7109,54,2,1,3, ,4,2,4,5,4,1,1,1,AZ,2,3,2,6,1
7110,52,2,1,3, ,4,2,1,4,4,1,9,1,FL,1,3,2,5,5
7111,80,1,1,3, ,2,2,1,1,5,1,1,3,IA,1,2,2,6,5
7112,28,2,1,4, ,4,2,1,4,6,1,9,1,CA,5,2,1,5,1
7113,63,1,1,3, ,1,2,1,3,4,1,9,3,WI,1,1,2,3,5
7114,34,2,1,4, ,4,1,4,5,6,1,9,1,ME,5,2,1,4,1
7115,72,2,1,4, ,4,2,1,5,6,1,1,3,NY,2,3,2,4,5
7116,63,1,1,3, ,2,2,1,3,4,1,9,1,NY,5,3,1,7,1
7117,35,2,1,4, ,4,2,1,5,6,1,2,2,WA,5,2,1,3,1
7118,0,1,4,3, ,0,2,4,9,5,1,9,8,NC,5,3,1,1,6
7119,69,2,1,2, ,1,2,1,2,3,1,9,3,PA,1,3,0,9,5
7120,57,1,1,4, ,5,2,4,5,6,1,9,1,CA,5,3,1,7,5
7121,28,2,1,3, ,1,2,4,5,5,1,2,4,TX,1,1,0,9,5
7122,67,1,1,4, ,3,2,4,5,6,1,9,3,PA,2,3,2,3,6
7123,66,1,1,4, ,3,2,4,5,6,1,1,1,NY,1,3,2,3,5
7124,41,1,4,4, ,1,2,4,1,6,1,9,1,TN,2,1,2,5,5
7125,65,2,6,3, ,1,2,1,2,4,1,1,5,AZ,2,3,2,0,5
7126,36,2,4,3, ,3,2,1,4,5,1,9,4,CA,5,2,1,4,1
7127,72,1,1,4, ,4,2,1,2,6,1,1,1,KS,1,1,2,9,5
7128,60,1,1,2, ,1,2,4,5,3,1,2,2,IL,8,3,0,0,6
7129,25,2,1,4, ,5,2,2,4,6,1,9,2,FL,1,3,2,7,5
7130,51,1,1,4, ,5,2,4,5,6,1,1,1,VA,5,3,1,1,1
7131,42,1,1,4, ,4,2,4,4,6,1,9,1,KY,1,2,0,2,5
7132,55,2,1,3, ,1,2,1,5,5,5,1,4,IL,1,3,1,6,5
7133,39,1,1,4, ,1,2,4,5,6,5,1,1,NY,5,3,1,7,1
7134,32,2,2,4, ,3,1,1,4,6,1,2,1,LA,2,3,0,1,5
7135,30,1,3,1, ,3,2,2,5,2,1,2,2,WI,5,1,0,9,1
7136,42,1,2,4, ,2,2,1,5,6,1,2,2,GA,5,2,1,3,1
7137,40,2,1,2, ,2,2,4,5,3,1,2,1,FL,5,2,1,7,5
7138,59,2,5,2, ,2,2,1,1,3,5,9,1,TX,1,2,1,1,5
7139,0,2,1,4, ,4,2,1,5,6,1,9,1,MN,5,2,1,3,1
7140,80,2,1,2, ,3,2,4,5,3,5,1,5,NJ,5,3,2,6,1
7141,57,1,5,1, ,3,2,2,4,2,5,9,1,TX,2,3,1,9,5
7142,80,2,1,0, ,2,2,1,2,9,1,9,5,CA,1,3,2,2,5
7143,36,2,5,3, ,1,2,2,3,4,1,2,5,OR,5,2,1,3,5
7144,27,1,2,2, ,1,2,1,4,3,1,9,2,IN,5,3,1,6,5
7145,32,1,3,2, ,3,2,4,5,3,5,2,7,MN,1,2,0,2,5
7146,67,2,1,2, ,1,2,1,5,3,1,9,1,KY,5,3,1,1,1
7147,52,2,1,4, ,2,2,1,5,6,1,9,2,NM,1,3,2,7,5
7148,69,2,1,0, ,1,2,1,4,9,1,9,5,VT,5,3,1,6,1
7149,57,1,5,3, ,5,2,4,2,4,5,9,1,TX,9,2,0,2,5
7150,18,2,1,2, ,1,1,4,5,3,5,2,7,MI,5,2,0,1,5
7151,52,2,5,3, ,4,2,2,3,5,5,1,1,TX,5,3,1,2,1
7152,39,2,1,4, ,4,1,4,5,6,1,1,1,MO,2,2,1,4,1
7153,62,2,1,4, ,4,2,4,5,6,1,1,1,CA,5,3,1,5,1
7154,0,0,1,3, ,0,1,4,5,5,1,1,2,FL,5,3,0,9,1
7155,60,2,1,2, ,4,2,4,5,3,5,9,4,NY,1,3,2,7,5
7156,35,1,1,2, ,3,2,1,4,3,1,9,1,IN,1,2,0,9,1
7157,27,2,1,3, ,4,1,2,5,5,1,2,2,PA,2,1,0,1,1
7158,27,2,1,3, ,2,1,1,5,5,1,2,7,WV,1,2,0,9,1
7159,34,2,6,3, ,4,2,4,5,5,5,2,4,VA,2,2,1,3,1
7160,68,2,1,4, ,4,2,2,4,6,1,9,1,OH,2,3,1,4,1
7161,32,2,5,4, ,3,2,4,2,6,5,1,1,UT,2,2,1,1,1
7162,35,1,4,4, ,2,2,4,4,6,5,2,2,FL,4,3,1,1,6
7163,62,2,1,4, ,2,2,1,5,6,1,9,2,IN,5,3,0,9,1
7164,80,1,1,1, ,3,2,1,1,2,1,9,1,WI,2,3,0,3,5
7165,0,2,6,3, ,0,2,4,5,5,1,9,8,NV,2,1,3,2,1
7166,60,1,2,3, ,2,2,1,4,5,1,9,3,NV,5,3,1,7,1
7167,34,1,1,3, ,3,2,4,5,5,1,2,7,CA,5,3,1,7,1
7168,55,2,5,3, ,3,2,4,4,5,1,9,1,OR,2,2,2,2,5
7169,51,2,4,2, ,3,2,4,3,3,5,9,1,CA,2,2,1,1,1
7170,39,1,1,4, ,4,2,1,1,6,1,9,1,NC,1,2,2,7,5
7171,64,2,1,4, ,4,2,1,5,6,1,1,1,TX,2,2,2,5,5
7172,63,2,1,4, ,2,2,1,3,6,1,9,3,WV,3,3,1,9,3
7173,46,1,1,4, ,3,2,1,5,6,1,9,1,NC,5,3,1,3,1
7174,72,2,1,2, ,1,2,2,5,3,1,9,3,MN,5,3,1,2,1
7175,80,2,1,2, ,3,2,1,5,3,1,9,1,IN,1,2,2,9,5
7176,66,2,1,2, ,2,1,4,1,3,1,1,1,TN,1,3,0,7,5
7177,60,1,2,4, ,3,2,1,2,6,1,9,3,OH,5,3,1,2,1
7178,21,1,5,3, ,1,1,2,5,5,1,2,7,NM,5,2,0,3,1
7179,35,1,1,3, ,4,1,4,5,5,1,9,1,CA,2,3,1,3,5
7180,22,1,1,3, ,3,2,4,5,5,1,9,2,IA,2,2,2,6,5
7181,39,1,6,3, ,3,2,1,5,5,1,1,1,IN,1,1,0,9,5
7182,25,2,1,3, ,3,2,4,5,4,1,9,2,IL,5,3,1,7,1
7183,0,1,1,4, ,1,2,2,5,6,1,1,2,CO,5,3,1,1,1
7184,32,2,1,3, ,3,1,1,5,5,1,9,1,MI,1,1,3,1,1
7185,48,2,1,4, ,3,1,4,5,6,1,9,1,OR,5,3,1,7,1
7186,0,1,1,4, ,0,1,2,5,6,1,1,1,MA,5,3,1,2,1
7187,30,2,1,4, ,3,2,4,5,6,1,9,1,UT,5,3,1,7,1
7188,52,1,5,3, ,1,2,1,4,5,5,1,1,SC,5,3,1,3,1
7189,60,1,1,2, ,5,2,4,5,3,1,2,1,TX,1,3,2,7,5
7190,39,1,1,4, ,4,2,2,5,6,1,1,1,IL,5,2,1,2,1
7191,49,2,1,4, ,5,2,1,3,6,5,9,1,MA,5,3,1,7,1
7192,48,2,1,4, ,5,1,4,5,6,1,1,7,CA,2,3,0,9,5
7193,68,2,1,4, ,3,2,2,5,6,5,9,5,CA,5,2,1,7,1
7194,51,1,1,4, ,3,2,1,3,6,1,9,1,CO,1,1,1,4,1
7195,78,1,1,4, ,3,2,1,1,6,1,9,3,OR,1,3,2,2,5
7196,58,2,1,4, ,4,2,4,5,6,1,1,5,CO,5,3,1,7,1
7197,80,1,1,4, ,0,2,1,4,6,1,1,1,PA,1,3,0,9,5
7198,45,1,1,4, ,5,2,1,1,6,1,9,1,TX,1,2,3,3,5
7199,63,1,1,2, ,3,2,2,5,3,1,9,1,PA,2,2,0,1,1
7200,38,2,1,4, ,4,2,4,5,6,1,9,3,OR,2,1,1,4,1
7201,80,1,1,4, ,3,2,4,5,6,1,9,7,FL,1,3,2,2,5
7202,71,1,1,3, ,3,2,4,3,5,1,1,1,OR,1,2,2,3,5
7203,54,1,1,4, ,2,2,4,9,6,1,1,3,TN,1,2,2,2,5
7204,69,2,1,0, ,2,2,1,1,9,1,9,1,PA,1,3,2,4,5
7205,22,2,1,3, ,3,1,2,2,5,1,2,2,MI,2,2,2,2,5
7206,58,2,4,0, ,4,2,4,5,9,5,9,2,CA,5,2,1,3,1
7207,34,1,1,2, ,2,2,1,3,3,1,1,1,NC,1,3,2,3,5
7208,48,1,1,4, ,1,2,4,5,6,1,9,3,TX,5,3,1,3,1
7209,80,2,1,1, ,5,2,1,1,2,1,1,5,AR,2,2,2,7,5
7210,51,1,1,3, ,4,2,4,5,5,1,9,1,TX,2,1,1,4,1
7211,71,1,1,3, ,1,2,1,4,4,1,9,5,NC,5,3,2,7,5
7212,61,2,1,2, ,3,2,1,5,3,1,9,1,IN,1,2,2,2,5
7213,0,2,9,4, ,2,2,4,5,6,9,9,8,GA,9,3,0,7,1
7214,78,1,1,2, ,3,2,4,5,3,1,9,1,CT,5,3,1,7,1
7215,57,2,1,4, ,0,2,4,5,6,1,9,1,NC,5,3,1,7,1
7216,44,2,5,1, ,2,2,4,5,2,1,9,7,SC,5,2,0,0,5
7217,0,2,9,4, ,0,2,4,9,6,1,2,8,CO,2,3,2,7,5
7218,63,2,1,3, ,2,2,4,2,5,1,1,4,TN,5,3,1,5,5
7219,47,2,2,3, ,3,2,1,5,5,1,1,1,KS,5,3,1,7,5
7220,26,2,5,4, ,3,2,4,5,6,1,1,1,CA,2,3,3,3,1
7221,57,1,1,4, ,2,2,4,5,6,1,9,2,GA,2,3,1,2,1
7222,56,2,2,3, ,2,2,1,2,5,1,9,3,IN,5,3,1,0,1
7223,53,1,5,3, ,1,2,2,5,4,1,1,1,NY,2,3,1,7,5
7224,48,2,1,4, ,4,2,1,2,6,1,9,1,AL,1,2,2,3,5
7225,50,1,5,4, ,1,2,2,1,6,1,1,1,TX,4,3,1,7,5
7226,34,2,1,4, ,0,2,2,3,6,1,1,1,WI,1,3,2,3,5
7227,73,1,1,3, ,3,2,2,4,4,1,9,1,PA,2,2,2,2,5
7228,57,1,1,4, ,4,1,1,2,6,1,1,1,WA,2,1,2,2,5
7229,41,1,1,3, ,4,2,2,5,4,1,9,7,CA,1,3,2,5,1
7230,59,2,1,4, ,4,2,2,2,6,1,9,1,VA,2,2,2,2,5
7231,67,1,1,2, ,4,2,4,5,3,1,9,1,LA,1,3,0,9,5
7232,54,1,1,4, ,5,2,4,5,6,5,9,1,CA,5,2,0,9,1
7233,72,1,1,4, ,4,2,1,1,6,1,1,1,MI,1,3,2,7,5
7234,33,1,2,3, ,1,2,4,4,5,1,9,2,NC,2,1,0,9,5
7235,54,2,1,3, ,4,2,1,5,5,1,1,1,DE,2,3,2,7,5
7236,22,2,1,3, ,1,2,4,5,5,1,2,2,AZ,2,2,0,2,1
7237,44,2,1,4, ,4,2,4,4,6,1,9,1,TX,5,3,1,1,1
7238,30,1,1,4, ,4,1,2,5,6,1,2,1,CA,5,2,1,3,1
7239,74,2,1,2, ,1,2,1,5,3,1,1,7,AK,2,1,0,9,5
7240,37,1,1,4, ,2,2,4,5,6,1,9,2,PA,2,2,1,2,1
7241,28,1,1,3, ,2,2,1,5,5,1,2,7,MN,4,3,0,7,5
7242,18,1,1,3, ,3,2,4,5,5,1,1,2,NY,2,1,1,1,1
7243,56,2,1,2, ,0,2,1,5,3,1,9,1,IL,2,2,0,9,1
7244,39,1,1,4, ,4,2,4,5,6,1,1,1,CA,2,1,1,1,1
7245,71,1,1,4, ,4,2,1,4,6,1,1,1,OK,1,3,2,7,5
7246,23,2,1,3, ,1,2,4,4,5,5,9,2,WI,2,3,0,3,1
7247,47,1,1,4, ,3,2,1,1,6,1,9,1,NC,1,2,2,1,5
7248,45,2,1,3, ,3,2,4,5,5,1,9,1,TX,1,3,2,7,5
7249,28,1,1,4, ,3,2,2,5,6,1,9,7,MN,2,1,0,5,5
7250,38,2,1,2, ,4,2,2,4,3,5,1,7,RI,2,2,2,4,5
7251,70,2,1,3, ,2,2,2,1,5,1,9,1,FL,1,3,2,7,5
7252,0,2,5,3, ,1,2,4,5,5,5,9,3,NY,2,3,2,7,5
7253,39,2,3,4, ,3,1,4,5,6,5,9,1,KY,5,3,0,9,3
7254,34,2,1,4, ,4,1,3,5,6,1,2,2,DC,5,3,1,7,1
7255,43,2,5,2, ,0,2,1,5,3,5,1,1,CA,5,3,1,2,5
7256,46,2,1,2, ,1,2,4,4,3,1,9,7,NY,2,2,0,9,5
7257,69,2,2,2, ,3,2,1,4,3,1,1,2,VA,5,2,0,9,1
7258,80,1,1,4, ,0,1,4,2,6,5,1,1,NY,1,1,2,4,5
7259,54,2,6,3, ,1,2,2,5,4,1,9,7,PA,2,3,2,0,1
7260,64,2,2,3, ,3,2,1,5,5,1,1,3,IL,2,2,2,3,5
7261,70,2,1,2, ,3,2,1,5,3,1,9,1,WV,1,2,1,3,1
7262,0,1,1,3, ,4,1,2,5,5,1,9,1,NJ,4,1,2,4,5
7263,0,2,5,2, ,2,2,2,1,3,1,1,3,FL,2,2,1,2,5
7264,46,2,1,4, ,4,1,1,2,6,1,1,1,WA,5,2,1,7,1
7265,73,2,1,4, ,4,2,3,4,6,1,9,1,IL,2,3,2,7,5
7266,42,2,5,4, ,4,2,1,5,6,1,9,1,GA,1,2,2,2,5
7267,43,2,1,4, ,4,2,4,5,6,1,1,1,CO,5,2,1,7,1
7268,64,2,1,4, ,5,2,4,5,6,1,1,1,IA,5,2,1,3,1
7269,59,1,1,4, ,4,2,3,3,6,5,9,1,MA,2,1,0,2,5
7270,34,2,1,3, ,1,2,1,5,4,5,9,2,DE,2,2,2,3,1
7271,50,1,5,2, ,3,2,2,1,3,1,1,1,TX,1,2,0,9,5
7272,57,2,1,2, ,1,2,2,4,3,1,9,1,IL,2,2,0,9,5
7273,38,2,2,3, ,4,2,4,5,5,1,1,7,TN,5,3,1,7,1
7274,76,2,1,3, ,0,2,2,5,5,1,9,3,CA,1,3,0,9,5
7275,51,2,1,3, ,3,2,1,3,5,1,1,1,PA,2,1,2,1,5
7276,30,2,4,3, ,1,2,4,5,5,1,1,2,LA,1,2,0,9,5
7277,48,2,1,3, ,4,2,4,5,5,1,9,1,MA,2,2,2,2,5
7278,47,2,2,3, ,1,2,1,4,5,5,2,4,TX,5,3,1,9,5
7279,62,2,1,2, ,3,2,2,4,3,1,1,1,IL,2,3,2,7,5
7280,80,2,1,3, ,2,2,4,5,5,1,2,3,TX,4,3,2,3,5
7281,35,1,6,4, ,4,2,4,3,6,1,1,1,TX,2,2,3,7,5
7282,72,2,1,2, ,3,2,1,5,3,1,2,1,LA,1,3,2,7,5
7283,58,1,1,3, ,4,2,4,5,5,1,9,3,MI,2,1,1,4,1
7284,40,2,5,3, ,3,1,1,5,5,1,9,2,AR,2,3,1,3,1
7285,72,1,5,1, ,1,2,2,5,2,5,1,3,TX,5,2,1,9,5
7286,35,1,1,2, ,3,2,4,5,3,1,9,1,KY,1,2,0,9,5
7287,37,1,1,4, ,4,2,1,2,6,1,1,1,IA,1,3,1,7,5
7288,70,2,1,3, ,3,2,2,2,5,1,1,5,FL,1,2,2,6,5
7289,52,2,1,3, ,0,2,2,5,5,1,1,1,NY,1,2,0,9,5
7290,64,2,5,4, ,2,2,2,2,6,1,9,3,CA,5,3,1,6,1
7291,76,2,1,4, ,4,2,1,5,6,1,1,1,MD,2,3,1,5,5
7292,21,1,1,4, ,2,2,4,5,6,1,9,2,IL,2,3,1,1,1
7293,22,2,1,3, ,1,2,4,4,5,1,2,2,KY,5,2,0,9,1
7294,49,1,1,4, ,3,2,2,1,6,1,9,1,MN,1,1,2,7,5
7295,36,2,1,4, ,1,2,2,3,6,1,9,7,MN,1,2,2,7,5
7296,71,2,1,4, ,1,2,1,1,6,1,9,3,AL,1,3,2,7,5
7297,40,2,5,3, ,1,1,2,5,5,5,1,1,CA,5,3,1,1,5
7298,80,2,1,2, ,2,2,1,2,3,1,1,5,VA,5,2,1,2,1
7299,67,0,9,3, ,3,2,1,4,4,1,1,1,PA,5,3,1,7,1
7300,73,2,1,4, ,2,2,1,2,6,1,1,1,OK,1,3,2,1,5
7301,21,2,1,3, ,1,2,1,4,5,1,9,7,NC,1,2,2,7,5
7302,59,2,2,1, ,1,2,4,5,2,1,2,7,CT,2,2,1,3,1
7303,25,1,5,1, ,2,2,1,2,2,5,9,4,IL,1,2,0,9,5
7304,32,1,1,3, ,4,2,4,5,4,1,1,1,CA,4,2,0,9,1
7305,68,2,2,4, ,3,2,1,5,6,1,1,5,NV,5,1,1,9,1
7306,60,2,3,4, ,3,2,4,5,6,1,2,1,TX,5,3,1,7,1
7307,63,2,1,3, ,1,2,1,5,5,1,9,3,AL,5,3,0,5,5
7308,44,2,1,3, ,4,2,2,3,5,1,1,1,MO,1,2,2,3,5
7309,41,2,1,4, ,1,2,4,5,6,1,9,3,MI,2,2,1,2,1
7310,52,2,1,4, ,4,2,3,4,6,1,2,1,FL,1,3,2,7,5
7311,44,2,2,4, ,3,2,4,1,6,5,1,3,CA,2,3,2,5,5
7312,60,2,1,3, ,3,2,1,5,4,1,2,3,PA,2,2,0,0,1
7313,36,1,2,3, ,3,1,1,4,4,1,9,2,OH,4,2,0,2,5
7314,47,2,2,2, ,1,2,1,1,3,1,2,2,AL,5,3,1,7,1
7315,80,2,1,1, ,3,2,3,3,2,5,9,1,CA,1,2,2,1,1
7316,43,2,1,4, ,4,1,4,3,6,1,1,1,UT,1,2,2,3,5
7317,66,2,1,2, ,3,2,4,5,3,1,1,1,OH,2,3,2,7,5
7318,68,2,1,4, ,3,2,1,1,6,1,1,1,PA,2,2,1,2,5
7319,80,2,1,3, ,3,2,2,5,4,1,9,1,RI,2,2,1,9,5
7320,48,1,1,4, ,3,2,2,5,6,1,9,3,TX,2,3,2,3,5
7321,59,2,1,4, ,1,2,1,1,6,5,1,1,OH,2,1,2,5,5
7322,19,2,1,3, ,1,2,4,5,5,1,9,7,NC,5,3,1,9,1
7323,55,1,1,4, ,4,1,4,5,6,1,9,1,CA,4,3,1,6,1
7324,25,2,5,4, ,4,2,3,5,6,1,9,7,CA,5,3,1,6,1
7325,25,2,1,4, ,1,2,3,5,6,1,2,2,VA,5,2,1,7,1
7326,26,2,1,3, ,2,2,4,5,5,1,1,1,TX,2,2,0,9,1
7327,24,2,1,3, ,1,2,4,5,5,1,2,2,AL,5,3,1,7,1
7328,70,1,1,3, ,3,1,1,5,5,1,9,1,NY,1,1,2,3,5
7329,60,2,1,3, ,4,2,1,4,5,1,9,1,GA,1,2,2,3,5
7330,64,2,1,4, ,3,2,3,5,6,1,9,1,WA,5,3,1,7,1
7331,64,2,1,4, ,3,2,4,5,6,1,1,1,AZ,5,3,1,0,1
7332,73,1,1,4, ,3,2,4,5,6,1,1,1,FL,5,3,1,7,1
7333,79,1,1,4, ,3,2,1,1,6,1,1,1,MO,5,3,1,2,1
7334,80,1,1,4, ,2,2,1,3,6,1,1,1,WI,1,3,2,4,5
7335,73,2,4,4, ,1,2,4,5,6,5,1,1,TX,2,2,1,3,5
7336,38,1,1,4, ,3,2,1,1,6,1,9,1,AZ,2,2,2,2,5
7337,70,1,1,4, ,4,2,3,4,6,1,9,1,NJ,2,3,1,7,1
7338,43,2,4,4, ,3,2,2,5,6,1,1,1,CA,4,3,2,7,5
7339,65,1,1,2, ,3,2,1,1,3,1,9,1,PA,1,3,2,7,5
7340,56,2,1,4, ,4,2,4,3,6,1,9,1,WA,2,3,1,1,1
7341,50,2,5,3, ,4,2,2,5,5,5,1,1,CA,2,1,0,1,1
