responseID,VCF0101,VCF0104,VCF0105a,VCF0130,VCF0302,VCF0310,VCF0705,VCF0733,VCF0305,VCF0803,VCF0901b
67058,34,2,1,5,5,2,1,4,4,2,ME
67059,72,2,1,5,2,3,2,4,2,5,NY
67060,63,1,1,3,5,3,1,7,4,4,NY
67061,35,2,1,5,5,2,1,3,4,2,WA
67062,0,1,4,9,5,3,1,1,4,9,NC
67063,69,2,1,2,1,3,0,9,4,6,PA
67064,57,1,1,5,5,3,1,7,3,4,CA
67065,28,2,1,5,1,1,0,9,3,9,TX
67066,67,1,1,5,2,3,2,3,1,4,PA
67067,66,1,1,5,1,3,2,3,4,6,NY
67068,41,1,4,1,2,1,2,5,2,5,TN
67069,65,2,6,2,2,3,2,0,1,5,AZ
67070,36,2,4,4,5,2,1,4,3,4,CA
67071,72,1,1,2,1,1,2,9,4,6,KS
67072,60,1,1,5,8,3,0,0,1,9,IL
67073,25,2,1,4,1,3,2,7,4,6,FL
67074,51,1,1,5,5,3,1,1,3,3,VA
67075,42,1,1,4,1,2,0,2,3,5,KY
67076,55,2,1,5,1,3,1,6,4,4,IL
67077,39,1,1,5,5,3,1,7,4,3,NY
67078,32,2,2,4,2,3,0,1,2,6,LA
67079,30,1,3,5,5,1,0,9,3,2,WI
67080,42,1,2,5,5,2,1,3,4,9,GA
67081,40,2,1,5,5,2,1,7,3,4,FL
67082,59,2,5,1,1,2,1,1,4,5,TX
67083,0,2,1,5,5,2,1,3,4,2,MN
67084,80,2,1,5,5,3,2,6,4,4,NJ
67085,57,1,5,4,2,3,1,9,1,4,TX
67086,80,2,1,2,1,3,2,2,4,4,CA
67087,36,2,5,3,5,2,1,3,4,9,OR
67088,27,1,2,4,5,3,1,6,4,9,IN
67089,32,1,3,5,1,2,0,2,4,6,MN
67090,67,2,1,5,5,3,1,1,3,9,KY
67091,52,2,1,5,1,3,2,7,4,6,NM
67092,69,2,1,4,5,3,1,6,4,2,VT
67093,57,1,5,2,9,2,0,2,1,9,TX
67094,18,2,1,5,5,2,0,1,3,9,MI
67095,52,2,5,3,5,3,1,2,4,9,TX
67096,39,2,1,5,2,2,1,4,2,3,MO
67097,62,2,1,5,5,3,1,5,4,3,CA
67098,0,0,1,5,5,3,0,9,3,3,FL
67099,60,2,1,5,1,3,2,7,4,9,NY
67100,35,1,1,4,1,2,0,9,3,3,IN
67101,27,2,1,5,2,1,0,1,2,3,PA
67102,27,2,1,5,1,2,0,9,3,3,WV
67103,34,2,6,5,2,2,1,3,2,4,VA
67104,68,2,1,4,2,3,1,4,2,3,OH
67105,32,2,5,2,2,2,1,1,2,4,UT
67106,35,1,4,4,4,3,1,1,2,4,FL
67107,62,2,1,5,5,3,0,9,3,9,IN
67108,80,1,1,1,2,3,0,3,1,9,WI
67109,0,2,6,5,2,1,3,2,1,2,NV
67110,60,1,2,4,5,3,1,7,4,2,NV
67111,34,1,1,5,5,3,1,7,4,2,CA
67112,55,2,5,4,2,2,2,2,1,9,OR
67113,51,2,4,3,2,2,1,1,2,4,CA
67114,39,1,1,1,1,2,2,7,3,6,NC
67115,64,2,1,5,2,2,2,5,2,5,TX
67116,63,2,1,3,3,3,1,9,1,4,WV
67117,46,1,1,5,5,3,1,3,4,2,NC
67118,72,2,1,5,5,3,1,2,4,2,MN
67119,80,2,1,5,1,2,2,9,3,4,IN
67120,66,2,1,1,1,3,0,7,4,9,TN
67121,60,1,2,2,5,3,1,2,4,2,OH
67122,21,1,5,5,5,2,0,3,3,4,NM
67123,35,1,1,5,2,3,1,3,2,5,CA
67124,22,1,1,5,2,2,2,6,2,4,IA
67125,39,1,6,5,1,1,0,9,4,6,IN
67126,25,2,1,5,5,3,1,7,3,2,IL
67127,0,1,1,5,5,3,1,1,4,2,CO
67128,32,2,1,5,1,1,3,1,3,4,MI
67129,48,2,1,5,5,3,1,7,4,2,OR
67130,0,1,1,5,5,3,1,2,4,2,MA
67131,30,2,1,5,5,3,1,7,4,2,UT
67132,52,1,5,4,5,3,1,3,3,9,SC
67133,60,1,1,5,1,3,2,7,4,6,TX
67134,39,1,1,5,5,2,1,2,3,4,IL
67135,49,2,1,3,5,3,1,7,3,3,MA
67136,48,2,1,5,2,3,0,9,2,4,CA
67137,68,2,1,5,5,2,1,7,4,2,CA
67138,51,1,1,3,1,1,1,4,3,9,CO
67139,78,1,1,1,1,3,2,2,4,6,OR
67140,58,2,1,5,5,3,1,7,4,2,CO
67141,80,1,1,4,1,3,0,9,4,7,PA
67142,45,1,1,1,1,2,3,3,3,6,TX
67143,63,1,1,5,2,2,0,1,1,3,PA
67144,38,2,1,5,2,1,1,4,2,2,OR
67145,80,1,1,5,1,3,2,2,4,6,FL
67146,71,1,1,3,1,2,2,3,4,6,OR
67147,54,1,1,9,1,2,2,2,4,9,TN
67148,69,2,1,1,1,3,2,4,4,7,PA
67149,22,2,1,2,2,2,2,2,2,6,MI
67150,58,2,4,5,5,2,1,3,3,3,CA
67151,34,1,1,3,1,3,2,3,4,6,NC
67152,48,1,1,5,5,3,1,3,4,1,TX
67153,80,2,1,1,2,2,2,7,2,6,AR
67154,51,1,1,5,2,1,1,4,1,4,TX
67155,71,1,1,4,5,3,2,7,4,9,NC
67156,61,2,1,5,1,2,2,2,4,4,IN
67157,0,2,9,5,9,3,0,7,1,4,GA
67158,78,1,1,5,5,3,1,7,4,3,CT
67159,57,2,1,5,5,3,1,7,4,1,NC
67160,44,2,5,5,5,2,0,0,3,9,SC
67161,0,2,9,9,2,3,2,7,2,5,CO
67162,63,2,1,2,5,3,1,5,4,6,TN
67163,47,2,2,5,5,3,1,7,4,9,KS
67164,26,2,5,5,2,3,3,3,2,3,CA
67165,57,1,1,5,2,3,1,2,2,4,GA
67166,56,2,2,2,5,3,1,0,4,4,IN
67167,53,1,5,5,2,3,1,7,2,5,NY
67168,48,2,1,2,1,2,2,3,4,5,AL
67169,50,1,5,1,4,3,1,7,2,4,TX
67170,34,2,1,3,1,3,2,3,4,6,WI
67171,73,1,1,4,2,2,2,2,2,5,PA
67172,57,1,1,2,2,1,2,2,2,6,WA
67173,41,1,1,5,1,3,2,5,4,9,CA
67174,59,2,1,2,2,2,2,2,2,5,VA
67175,67,1,1,5,1,3,0,9,4,6,LA
67176,54,1,1,5,5,2,0,9,3,2,CA
67177,72,1,1,1,1,3,2,7,4,6,MI
67178,33,1,2,4,2,1,0,9,1,9,NC
67179,54,2,1,5,2,3,2,7,2,5,DE
67180,22,2,1,5,2,2,0,2,1,4,AZ
67181,44,2,1,4,5,3,1,1,3,3,TX
67182,30,1,1,5,5,2,1,3,3,4,CA
67183,74,2,1,5,2,1,0,9,2,5,AK
67184,37,1,1,5,2,2,1,2,1,3,PA
67185,28,1,1,5,4,3,0,7,2,7,MN
67186,18,1,1,5,2,1,1,1,1,9,NY
67187,56,2,1,5,2,2,0,9,1,4,IL
67188,39,1,1,5,2,1,1,1,2,2,CA
67189,71,1,1,4,1,3,2,7,4,6,OK
67190,23,2,1,4,2,3,0,3,2,3,WI
67191,47,1,1,1,1,2,2,1,4,6,NC
67192,45,2,1,5,1,3,2,7,4,6,TX
67193,28,1,1,5,2,1,0,5,2,4,MN
67194,38,2,1,4,2,2,2,4,2,4,RI
67195,70,2,1,1,1,3,2,7,4,7,FL
67196,0,2,5,5,2,3,2,7,1,4,NY
67197,39,2,3,5,5,3,0,9,3,4,KY
67198,34,2,1,5,5,3,1,7,4,1,DC
67199,43,2,5,5,5,3,1,2,4,4,CA
67200,46,2,1,4,2,2,0,9,2,9,NY
67201,69,2,2,4,5,2,0,9,4,9,VA
67202,80,1,1,2,1,1,2,4,4,6,NY
67203,54,2,6,5,2,3,2,0,1,4,PA
67204,64,2,2,5,2,2,2,3,1,5,IL
67205,70,2,1,5,1,2,1,3,4,3,WV
67206,0,1,1,5,4,1,2,4,1,4,NJ
67207,0,2,5,1,2,2,1,2,2,5,FL
67208,46,2,1,2,5,2,1,7,4,3,WA
67209,73,2,1,4,2,3,2,7,2,5,IL
67210,42,2,5,5,1,2,2,2,4,6,GA
67211,43,2,1,5,5,2,1,7,4,2,CO
67212,64,2,1,5,5,2,1,3,4,2,IA
67213,59,1,1,3,2,1,0,2,2,6,MA
67214,34,2,1,5,2,2,2,3,1,9,DE
67215,50,1,5,1,1,2,0,9,3,6,TX
67216,57,2,1,4,2,2,0,9,2,6,IL
67217,38,2,2,5,5,3,1,7,4,2,TN
67218,76,2,1,5,1,3,0,9,4,6,CA
67219,51,2,1,3,2,1,2,1,2,5,PA
67220,30,2,4,5,1,2,0,9,4,6,LA
67221,48,2,1,5,2,2,2,2,2,4,MA
67222,47,2,2,4,5,3,1,9,4,4,TX
67223,62,2,1,4,2,3,2,7,2,6,IL
67224,80,2,1,5,4,3,2,3,2,6,TX
67225,35,1,6,3,2,2,3,7,2,4,TX
67226,72,2,1,5,1,3,2,7,4,6,LA
67227,58,1,1,5,2,1,1,4,2,3,MI
67228,40,2,5,5,2,3,1,3,1,4,AR
67229,72,1,5,5,5,2,1,9,4,6,TX
67230,35,1,1,5,1,2,0,9,4,9,KY
67231,37,1,1,2,1,3,1,7,4,6,IA
67232,70,2,1,2,1,2,2,6,4,5,FL
67233,52,2,1,5,1,2,0,9,3,9,NY
67234,64,2,5,2,5,3,1,6,4,3,CA
67235,76,2,1,5,2,3,1,5,2,4,MD
67236,21,1,1,5,2,3,1,1,2,2,IL
67237,22,2,1,4,5,2,0,9,3,9,KY
67238,49,1,1,1,1,1,2,7,3,6,MN
67239,36,2,1,3,1,2,2,7,3,5,MN
67240,71,2,1,1,1,3,2,7,4,6,AL
67241,40,2,5,5,5,3,1,1,3,4,CA
67242,80,2,1,2,5,2,1,2,3,3,VA
67243,67,0,9,4,5,3,1,7,4,4,PA
67244,73,2,1,2,1,3,2,1,4,6,OK
67245,21,2,1,4,1,2,2,7,4,9,NC
67246,59,2,2,5,2,2,1,3,1,9,CT
67247,25,1,5,2,1,2,0,9,4,4,IL
67248,32,1,1,5,4,2,0,9,1,4,CA
67249,68,2,2,5,5,1,1,9,3,9,NV
67250,60,2,3,5,5,3,1,7,4,3,TX
67251,63,2,1,5,5,3,0,5,4,9,AL
67252,44,2,1,3,1,2,2,3,3,6,MO
67253,41,2,1,5,2,2,1,2,2,2,MI
67254,52,2,1,4,1,3,2,7,4,6,FL
67255,44,2,2,1,2,3,2,5,0,4,CA
67256,60,2,1,5,2,2,0,0,1,9,PA
67257,36,1,2,4,4,2,0,2,2,6,OH
67258,47,2,2,1,5,3,1,7,4,9,AL
67259,80,2,1,3,1,2,2,1,3,9,CA
67260,43,2,1,3,1,2,2,3,3,4,UT
67261,66,2,1,5,2,3,2,7,2,4,OH
67262,68,2,1,1,2,2,1,2,1,9,PA
67263,80,2,1,5,2,2,1,9,2,4,RI
67264,48,1,1,5,2,3,2,3,2,7,TX
67265,59,2,1,1,2,1,2,5,2,6,OH
67266,19,2,1,5,5,3,1,9,4,1,NC
67267,55,1,1,5,4,3,1,6,2,1,CA
67268,25,2,5,5,5,3,1,6,3,3,CA
67269,25,2,1,5,5,2,1,7,4,1,VA
67270,26,2,1,5,2,2,0,9,2,4,TX
67271,24,2,1,5,5,3,1,7,4,2,AL
67272,70,1,1,5,1,1,2,3,4,9,NY
67273,60,2,1,4,1,2,2,3,3,5,GA
67274,64,2,1,5,5,3,1,7,4,1,WA
67275,64,2,1,5,5,3,1,0,4,2,AZ
67276,73,1,1,5,5,3,1,7,4,2,FL
67277,79,1,1,1,5,3,1,2,4,1,MO
67278,80,1,1,3,1,3,2,4,4,6,WI
67279,73,2,4,5,2,2,1,3,1,5,TX
67280,38,1,1,1,2,2,2,2,2,5,AZ
67281,70,1,1,4,2,3,1,7,2,2,NJ
67282,43,2,4,5,4,3,2,7,2,5,CA
67283,65,1,1,1,1,3,2,7,4,9,PA
67284,56,2,1,3,2,3,1,1,2,2,WA
67285,50,2,5,5,2,1,0,1,1,9,CA
67286,74,1,1,4,1,2,2,2,3,6,TN
67287,47,2,1,3,2,2,1,2,1,4,NC
67288,61,1,3,1,4,3,1,7,2,4,CA
67289,72,1,1,3,1,2,1,6,3,9,PA
67290,0,2,1,1,1,2,2,2,4,9,OK
67291,27,1,1,2,2,1,0,2,2,9,WI
67292,53,1,2,5,5,2,1,3,4,1,FL
67293,50,2,1,5,1,2,0,2,3,9,TX
67294,60,2,1,1,1,2,2,1,4,9,NM
67295,35,2,1,3,1,2,0,1,3,4,OH
67296,38,2,1,5,2,3,3,6,2,2,TN
67297,35,1,1,5,2,2,0,9,2,9,ME
67298,46,1,5,5,5,2,0,1,3,0,NY
67299,59,2,6,5,5,2,1,6,3,3,PA
67300,60,2,1,5,1,3,1,2,3,9,PA
67301,52,2,5,5,2,3,1,7,2,4,CA
67302,30,1,1,4,1,3,2,7,4,6,NC
67303,38,1,1,5,2,2,0,9,2,2,MA
67304,54,1,1,2,4,1,0,1,1,9,KS
67305,46,1,1,3,1,2,0,2,4,3,GA
67306,29,2,6,5,5,3,1,4,4,1,TN
67307,37,1,5,5,2,3,1,5,1,9,CA
67308,36,1,1,5,2,2,1,2,2,3,FL
67309,0,2,9,1,9,3,0,9,0,9,AR
67310,62,2,1,3,1,3,2,6,4,6,NC
67311,77,1,2,2,2,3,1,4,2,9,SC
67312,72,1,5,2,2,2,2,1,2,5,CA
67313,50,2,2,5,2,3,0,9,2,4,GA
67314,33,2,3,5,5,2,1,1,3,5,CA
67315,20,1,1,5,1,1,0,9,3,5,IN
67316,60,1,2,5,5,3,1,7,4,2,CA
67317,40,1,1,5,2,2,0,3,1,3,CA
67318,53,1,1,5,2,3,1,3,2,2,IL
67319,44,2,2,4,2,3,2,5,2,4,NJ
67320,74,2,1,1,2,3,1,7,1,4,NM
67321,77,2,1,5,5,3,1,9,4,4,NJ
67322,32,1,1,3,5,1,0,9,3,3,WI
67323,35,2,2,5,2,2,1,9,1,9,FL
67324,58,2,1,2,1,1,2,1,4,6,AL
67325,76,2,1,1,5,3,1,7,4,4,OH
67326,44,2,1,5,1,2,0,9,4,6,SC
67327,59,1,1,5,1,3,0,9,4,5,TN
67328,0,2,1,5,5,2,0,9,4,2,NJ
67329,64,2,1,5,5,3,1,7,4,3,NC
67330,40,1,1,5,1,2,2,1,3,5,VA
67331,60,2,4,5,5,3,1,2,3,4,FL
67332,18,1,1,5,2,2,1,3,1,4,MI
67333,51,2,1,1,1,1,2,3,3,6,OH
67334,73,2,1,5,1,3,2,7,4,5,LA
67335,57,1,1,2,1,3,2,2,4,6,NY
67336,80,2,1,9,5,3,0,9,3,4,OK
67337,20,2,5,5,5,2,0,9,3,9,TN
67338,50,2,1,4,5,3,1,6,4,2,NC
67339,59,2,1,5,1,3,2,3,3,5,NC
67340,46,2,6,1,5,3,1,9,4,5,TX
67341,39,2,1,5,1,3,2,1,3,6,IL
67342,58,2,5,5,5,2,1,7,3,9,NY
67343,23,1,3,5,5,1,1,2,3,3,IL
67344,66,1,1,1,1,3,2,7,3,6,PA
67345,67,1,1,1,1,2,2,1,4,6,GA
67346,51,1,1,5,2,3,2,1,1,2,FL
67347,0,1,1,1,1,3,2,7,4,7,AZ
67348,26,1,5,5,2,2,1,9,2,6,CA
67349,26,1,1,5,2,2,1,5,2,3,OH
67350,67,1,1,1,1,3,2,2,4,7,PA
67351,30,1,1,1,2,1,0,2,2,5,SC
67352,19,2,1,5,2,2,0,9,2,2,PA
67353,70,2,1,5,2,3,1,7,1,3,NH
67354,0,2,1,5,5,3,0,7,3,1,VA
67355,63,2,1,5,5,3,1,7,4,2,FL
67356,70,2,1,5,2,3,1,5,2,4,MI
67357,0,0,9,9,9,2,0,9,0,0,AK
67358,56,2,1,3,2,3,2,5,2,6,FL
67359,28,1,1,2,1,3,2,7,3,6,WI
67360,47,2,5,5,5,2,1,3,4,2,CA
67361,48,2,1,5,2,2,1,3,2,4,AZ
67362,65,2,1,1,1,3,2,3,4,7,TX
67363,72,1,1,5,1,3,2,1,4,6,PA
67364,41,2,1,5,5,2,1,7,4,9,FL
67365,35,2,1,3,2,2,2,7,2,9,MI
67366,68,1,1,4,5,3,1,7,4,2,MD
67367,42,2,2,1,5,3,0,9,4,4,SC
67368,74,0,1,5,2,2,0,9,1,9,GA
67369,58,2,1,3,2,1,0,9,2,5,FL
67370,50,2,1,4,1,2,2,7,3,5,VA
67371,62,2,1,3,1,3,2,7,4,7,IN
67372,0,2,1,2,1,2,2,7,4,4,IL
67373,27,1,3,5,2,1,0,0,2,2,CA
67374,58,2,1,2,5,3,1,3,3,2,OR
67375,66,2,1,5,5,3,1,2,4,9,FL
67376,36,1,1,5,2,2,3,5,1,2,MD
67377,58,2,1,5,4,2,0,9,1,9,AZ
67378,70,1,1,5,5,3,1,4,4,3,AL
67379,33,1,1,5,2,2,2,1,2,5,MI
67380,59,1,1,3,2,3,2,4,2,5,WA
67381,51,2,1,1,1,2,1,6,3,5,CO
67382,61,2,1,1,1,3,2,3,4,6,KY
67383,19,2,1,4,2,1,0,1,1,3,PA
67384,23,1,1,5,5,3,1,7,4,2,MD
67385,68,1,1,5,2,3,1,2,2,4,OR
67386,70,1,1,1,2,3,2,7,2,6,WI
67387,43,1,3,1,1,2,2,5,3,5,OH
67388,48,1,2,2,5,2,1,2,4,4,CA
67389,49,1,1,5,2,3,1,7,1,4,IN
67390,59,2,1,4,5,3,0,5,4,3,NC
67391,42,1,2,5,5,1,0,0,4,2,MN
67392,48,2,2,5,2,1,1,7,2,2,IN
67393,66,2,5,3,2,2,0,9,2,4,TX
67394,78,2,1,4,1,3,2,1,4,9,PA
67395,51,1,1,5,1,2,1,1,3,3,CO
67396,44,2,6,5,2,1,0,4,1,4,IL
67397,48,1,4,5,1,3,1,4,3,4,CA
67398,79,1,1,1,1,3,2,5,4,6,AZ
67399,42,2,1,5,5,3,1,1,4,3,MO
67400,45,2,1,4,5,3,0,9,4,4,NC
67401,30,2,1,1,1,2,1,3,4,4,NC
67402,28,2,6,5,4,2,1,1,2,1,OH
67403,33,1,1,2,5,3,1,7,4,3,MN
67404,46,2,1,4,1,2,2,7,4,6,OK
67405,44,1,1,5,2,2,1,5,2,4,MI
67406,73,1,6,5,1,2,2,0,4,7,AZ
67407,73,2,1,1,1,3,2,2,3,5,MA
67408,71,1,1,5,5,3,1,3,4,3,WY
67409,39,1,1,3,1,3,2,6,4,5,NY
67410,59,2,3,5,1,2,2,9,4,6,OR
67411,19,2,6,1,4,2,3,4,2,9,IN
67412,64,2,1,5,1,3,2,7,4,9,FL
67413,0,1,1,2,1,3,2,6,4,6,DE
67414,24,2,2,5,2,1,0,9,1,9,AR
67415,42,2,1,2,2,2,1,1,1,9,WI
67416,80,2,1,1,2,3,1,7,2,3,FL
67417,36,2,1,5,4,3,0,9,2,1,NH
67418,65,1,1,4,1,1,2,2,3,5,SC
67419,26,2,5,5,2,3,1,1,2,2,VT
67420,18,2,5,5,5,3,1,7,4,1,TX
67421,73,2,1,3,2,3,1,7,2,4,TX
67422,19,2,6,1,4,3,1,7,2,4,NC
67423,79,2,1,5,5,3,1,6,4,2,MA
67424,50,2,1,4,2,3,0,3,2,4,TX
67425,37,1,1,5,5,3,1,4,4,1,FL
67426,80,2,1,5,5,3,1,5,4,2,IL
67427,68,2,3,2,1,1,0,9,3,5,TX
67428,20,2,1,4,1,2,2,5,4,6,FL
67429,39,2,1,2,1,2,2,2,4,6,MI
67430,33,2,1,5,1,1,2,3,4,6,AL
67431,62,2,1,1,1,2,2,2,4,6,OH
67432,50,1,1,5,2,1,0,9,1,9,WA
67433,77,2,1,1,5,3,0,9,4,4,KY
67434,49,2,1,1,4,1,0,2,2,7,MO
67435,0,2,1,2,1,3,2,3,4,6,KY
67436,51,2,1,5,2,3,0,7,1,4,NH
67437,46,1,4,5,2,3,2,1,1,2,MO
67438,38,2,1,5,1,1,0,5,4,6,NY
67439,64,2,1,1,1,1,2,2,3,6,WI
67440,36,1,1,5,1,3,2,3,4,6,AZ
67441,0,2,5,4,1,2,1,2,3,4,MI
67442,36,1,1,4,2,2,1,3,1,4,NJ
67443,25,1,1,5,5,2,0,7,4,1,UT
67444,37,1,5,5,2,2,1,4,2,2,FL
67445,0,2,1,5,2,1,2,0,2,4,AZ
67446,65,1,1,5,1,1,2,2,3,4,FL
67447,72,1,1,5,5,3,0,9,4,4,MT
67448,23,2,2,3,5,3,0,2,3,9,GA
67449,39,1,6,5,2,3,1,7,1,9,NY
67450,74,2,1,5,5,2,2,4,3,4,MD
67451,49,1,5,5,5,1,0,9,3,6,NJ
67452,80,1,1,5,2,3,0,7,1,6,WA
67453,56,2,5,2,5,3,1,9,4,3,MT
67454,41,1,1,5,5,3,1,2,3,1,TX
67455,61,2,1,5,2,2,1,3,2,3,TX
67456,33,1,5,3,1,3,0,9,4,6,TX
67457,0,2,1,4,5,3,1,5,0,2,MA
67458,65,1,1,1,5,3,1,3,4,2,GA
67459,79,2,1,1,2,3,1,3,1,4,CA
67460,54,2,2,3,5,3,1,3,4,4,VA
67461,75,1,1,5,2,3,1,6,1,3,CA
67462,43,1,1,5,2,2,0,1,2,9,RI
67463,66,2,1,5,2,3,0,9,2,5,NH
67464,60,1,1,5,2,3,1,6,2,4,NH
67465,34,1,1,5,2,2,1,4,2,1,PA
67466,74,2,1,5,1,2,0,9,3,4,TN
67467,60,1,5,1,5,3,1,1,3,4,AZ
67468,66,1,1,2,5,3,1,7,4,4,PA
67469,55,2,5,1,2,2,1,0,1,9,NV
67470,54,2,1,3,5,2,1,4,3,3,IL
67471,42,2,1,4,2,2,1,2,2,2,IA
67472,78,1,1,5,2,2,0,9,1,6,CO
67473,65,2,1,5,5,2,1,0,4,1,IA
67474,63,1,1,5,1,2,2,3,4,5,MI
67475,51,1,1,5,5,2,1,4,3,2,MI
67476,33,1,1,5,2,3,0,9,2,2,FL
67477,23,2,1,5,5,2,1,3,4,1,LA
67478,27,2,1,3,5,2,1,3,3,2,NY
67479,68,1,1,1,4,2,0,9,2,6,WI
67480,42,2,2,5,4,3,0,9,1,9,NY
67481,71,2,1,1,1,3,2,2,4,5,ID
67482,80,1,1,1,1,3,2,7,4,6,VA
67483,27,2,3,5,5,2,0,6,3,2,NY
67484,57,1,2,5,5,2,1,3,4,4,OK
67485,42,1,1,5,5,1,1,9,3,3,NJ
67486,67,1,1,2,2,3,1,0,2,4,ND
67487,68,2,1,5,2,2,1,7,2,1,WI
67488,26,2,2,1,5,1,2,7,3,5,OH
67489,61,2,1,1,4,1,2,2,2,6,VA
67490,72,2,3,5,5,2,1,7,4,4,LA
67491,76,2,1,5,5,3,1,7,4,2,CA
67492,53,2,1,4,1,3,0,3,3,4,PA
67493,55,1,1,2,1,3,1,7,3,5,OH
67494,24,1,1,1,5,2,0,5,4,5,NY
67495,61,2,1,3,5,3,1,6,4,3,GA
67496,65,2,1,5,5,3,0,9,4,2,ID
67497,36,1,1,5,2,2,1,5,2,3,OK
67498,80,1,1,1,1,3,0,9,4,7,OK
67499,63,1,3,4,2,2,1,2,2,5,TX
67500,0,0,9,9,9,3,2,1,0,0,PA
67501,64,1,3,5,5,3,1,3,4,3,VA
67502,69,1,1,2,1,2,0,9,4,6,MA
67503,44,1,1,5,1,2,2,4,4,5,MO
67504,32,2,2,1,1,2,1,3,3,5,NV
67505,70,2,1,5,2,2,2,2,2,4,NJ
67506,64,1,9,4,1,3,2,7,4,6,WA
67507,58,2,1,5,5,3,1,3,4,4,OH
67508,23,2,1,4,2,1,0,1,1,9,FL
67509,72,2,1,5,2,3,1,5,2,4,CA
67510,67,1,5,5,5,3,0,9,4,9,NY
67511,77,1,1,5,5,3,1,0,3,3,NC
67512,21,2,1,5,2,1,0,9,2,9,WI
67513,65,1,1,5,5,3,1,1,3,3,MI
67514,32,2,1,5,1,2,0,9,4,4,OH
67515,50,1,1,5,2,2,2,1,2,9,OH
67516,31,2,2,5,4,2,0,2,1,6,FL
67517,80,1,1,2,5,3,1,3,3,3,PA
67518,41,2,1,5,5,3,1,7,4,2,VA
67519,28,1,1,5,2,1,0,9,0,4,NJ
67520,47,1,2,4,1,1,2,2,3,6,IN
67521,79,1,1,5,1,3,2,2,4,6,IN
67522,70,2,1,9,2,2,1,3,1,9,IN
67523,30,2,5,5,5,2,1,0,4,4,FL
67524,31,1,1,5,4,1,0,9,1,9,MN
67525,77,2,9,4,5,3,1,7,4,2,NJ
67526,20,1,1,1,2,1,0,9,2,1,IN
67527,19,2,5,5,2,2,1,1,2,9,WA
67528,27,2,5,3,3,1,0,9,1,9,TX
67529,40,2,1,5,5,3,0,2,4,2,WA
67530,28,1,3,1,1,1,2,3,3,6,CA
67531,79,2,1,1,2,2,2,2,2,5,WI
67532,43,1,1,5,2,3,1,3,2,4,NY
67533,39,2,1,1,1,2,0,1,3,5,MN
67534,61,2,1,5,1,3,2,2,4,9,HI
67535,50,1,1,4,2,3,2,2,2,5,IL
67536,64,2,1,1,2,3,2,7,2,6,NY
67537,74,1,1,9,1,2,2,9,4,6,WA
67538,31,1,1,5,2,3,3,3,2,1,WA
67539,33,2,2,4,5,3,1,2,3,2,WA
67540,31,2,1,5,2,1,0,9,2,9,TN
67541,70,1,1,5,5,3,1,5,4,2,MI
67542,47,2,1,9,9,1,2,9,2,4,MI
67543,58,2,1,3,5,1,0,3,3,4,MO
67544,22,1,1,4,2,1,0,7,2,4,IA
67545,54,2,1,5,1,1,2,6,4,4,MD
67546,75,1,1,5,5,3,1,2,4,3,GA
67547,63,1,1,1,1,2,1,3,4,5,PA
67548,71,1,1,4,1,3,0,7,4,6,UT
67549,44,2,1,4,1,2,2,9,3,4,WI
67550,80,2,1,2,5,3,1,2,4,2,MA
67551,48,2,1,5,5,3,0,9,4,1,ID
67552,72,2,1,2,1,3,1,3,3,5,TX
67553,31,2,1,4,5,2,1,2,3,4,MI
67554,61,1,1,5,5,3,1,7,4,4,TX
67555,61,1,1,4,1,3,2,3,3,6,MD
67556,44,1,1,5,5,3,0,9,4,4,MO
67557,51,2,5,5,1,3,1,2,3,5,CA
67558,43,1,1,5,2,2,0,2,2,4,TN
67559,75,1,3,4,5,3,1,2,4,6,TX
67560,59,1,1,5,2,3,1,2,2,6,MI
67561,43,2,1,3,5,3,1,7,4,2,CO
67562,78,1,1,1,1,2,1,2,3,9,MS
67563,62,1,1,5,2,2,2,1,1,4,MO
67564,55,2,1,3,5,3,1,3,4,5,WI
67565,26,2,3,5,5,3,1,7,4,1,NY
67566,72,1,1,5,1,2,2,1,4,6,MI
67567,60,1,5,1,5,3,0,9,4,5,FL
67568,80,1,1,1,1,3,2,1,4,6,AZ
67569,19,2,1,5,2,2,0,3,1,9,MI
67570,20,1,5,3,5,2,0,9,3,5,NY
67571,65,1,1,5,1,3,2,7,4,6,OR
67572,69,2,1,1,5,3,1,0,4,2,NE
67573,45,1,5,5,5,2,0,9,4,4,TX
67574,23,1,5,5,5,3,0,9,3,3,TX
67575,63,2,2,1,5,3,1,3,4,1,IL
67576,27,2,1,5,2,1,1,4,2,3,WA
67577,71,2,1,1,1,3,2,6,4,6,UT
67578,73,2,5,1,2,3,1,2,2,4,TX
67579,57,1,1,5,2,3,1,7,2,3,MA
67580,56,2,1,5,5,3,0,9,4,1,CA
67581,64,2,1,5,1,2,0,0,3,9,AZ
67582,29,2,5,4,4,1,3,1,1,9,MN
67583,48,2,1,5,5,3,1,2,3,2,CA
67584,54,1,1,2,1,2,2,7,3,6,FL
67585,21,2,1,5,5,2,0,9,4,3,MA
67586,53,2,1,3,1,2,2,1,4,6,WI
67587,41,1,1,4,1,2,2,2,4,5,AL
67588,27,1,5,5,5,3,1,7,3,3,CA
67589,80,1,1,5,1,2,2,2,4,6,CA
67590,78,2,1,5,1,3,2,2,4,6,GA
67591,29,2,1,1,1,1,0,9,3,9,WV
