,VCF0105a,VCF0731,VCF0803,VCF0301,VCF0130,VCF0101,VCF0104,VCF0310,VCF0901b
66830,1,1,6,6,1,60,1,3,ME
66831,2,9,4,5,4,21,1,3,NC
66832,1,1,3,3,1,68,2,2,ID
66833,1,1,9,5,5,40,1,2,MA
66834,2,9,2,1,4,49,2,2,NJ
66835,5,1,2,1,5,20,2,3,PA
66836,1,1,7,6,1,51,2,2,TX
66837,1,5,4,1,5,42,2,2,IN
66838,2,5,4,3,1,56,2,2,TX
66839,1,1,7,7,1,21,1,3,TX
66840,1,1,7,7,5,35,1,3,AL
66841,2,5,9,4,5,32,2,2,LA
66842,1,1,2,1,5,41,1,3,CO
66843,2,9,9,4,5,20,1,1,NY
66844,1,5,4,7,3,67,2,3,OH
66845,1,1,7,7,1,19,2,2,WA
66846,5,1,3,3,5,23,2,3,AZ
66847,4,1,4,4,2,50,1,3,GA
66848,3,1,4,1,5,34,1,3,NY
66849,1,1,4,4,5,35,2,2,VA
66850,1,1,6,7,1,42,1,3,MI
66851,1,1,5,7,5,0,1,3,MO
66852,1,1,7,7,1,28,1,3,FL
66853,1,1,4,4,5,33,1,3,TX
66854,1,9,9,7,5,75,2,3,NY
66855,1,1,4,3,5,41,2,3,FL
66856,1,1,2,3,1,61,2,2,TN
66857,3,1,3,3,5,32,1,2,MN
66858,1,9,4,2,5,42,1,2,MO
66859,2,1,9,6,3,34,1,2,MA
66860,3,9,4,3,5,49,1,2,WA
66861,1,9,4,6,5,64,2,3,FL
66862,2,1,3,3,5,38,1,2,MD
66863,1,9,9,4,5,65,2,2,VA
66864,1,1,1,1,5,36,2,3,ME
66865,1,5,4,4,1,66,1,1,TX
66866,1,1,7,7,2,71,1,3,TX
66867,1,1,2,1,5,32,2,3,MN
66868,1,1,9,5,4,65,2,3,OK
66869,5,1,7,7,1,54,1,2,CA
66870,1,5,5,5,5,51,2,3,IL
66871,2,1,9,1,1,38,1,3,IL
66872,5,1,4,1,4,0,1,3,CA
66873,1,1,6,5,5,44,1,2,TN
66874,2,1,9,1,5,60,1,3,IL
66875,1,1,4,5,4,46,2,3,NC
66876,1,1,4,3,3,72,1,3,GA
66877,5,1,2,1,5,22,1,2,TX
66878,1,1,6,7,4,69,2,3,NC
66879,1,1,2,1,5,74,1,3,IL
66880,1,1,4,1,5,73,2,3,FL
66881,1,1,4,1,4,77,2,3,SC
66882,1,1,9,1,5,73,1,3,FL
66883,1,1,1,2,5,51,1,3,MA
66884,1,1,6,7,5,59,1,3,NV
66885,1,1,6,7,5,70,1,3,TX
66886,1,1,6,7,1,53,1,1,AR
66887,5,1,4,2,4,75,1,3,FL
66888,1,1,6,7,5,50,1,2,OK
66889,1,1,3,4,1,80,2,3,MA
66890,5,9,5,7,3,43,2,2,FL
66891,1,1,2,1,5,80,1,3,WA
66892,1,1,5,6,2,80,1,3,MO
66893,3,1,3,3,1,34,2,3,WA
66894,1,1,2,1,9,67,2,3,PA
66895,5,1,2,1,5,57,2,3,CA
66896,1,9,6,7,4,64,2,3,IL
66897,1,1,3,1,4,51,1,3,PA
66898,1,1,4,6,1,56,2,2,LA
66899,1,1,6,7,1,42,2,2,CA
66900,1,1,2,2,5,0,2,1,IN
66901,4,1,9,4,1,74,1,2,MN
66902,1,1,3,3,5,66,2,3,WA
66903,6,1,6,7,1,44,2,3,KY
66904,1,9,1,3,5,27,2,3,MN
66905,1,1,5,5,5,25,1,2,LA
66906,1,1,6,5,1,51,2,3,GA
66907,1,1,9,6,4,52,1,3,NJ
66908,9,1,6,5,1,73,1,3,CA
66909,5,1,4,4,5,35,1,3,MI
66910,1,1,9,0,5,43,2,3,CA
66911,1,1,3,3,2,45,1,2,AL
66912,2,1,4,1,3,0,2,2,MS
66913,3,1,1,2,5,27,1,3,PA
66914,3,9,2,5,5,27,2,2,NY
66915,1,1,7,7,5,37,1,3,GA
66916,1,1,7,7,2,52,2,3,TX
66917,1,1,6,5,3,73,2,3,IL
66918,2,1,5,5,5,40,1,3,MA
66919,1,1,4,2,5,71,2,3,CA
66920,1,1,6,6,1,0,2,2,IA
66921,5,1,2,2,5,30,2,2,CO
66922,6,1,4,2,5,26,2,3,WA
66923,1,1,3,2,5,29,2,1,VA
66924,5,9,4,2,4,51,2,2,TX
66925,1,5,5,5,5,57,2,2,NJ
66926,3,1,9,4,1,52,1,1,CA
66927,1,1,6,7,4,75,2,2,AL
66928,2,1,2,1,2,25,1,2,SC
66929,1,1,9,5,2,0,1,3,AL
66930,1,1,4,6,5,48,1,1,WA
66931,3,1,2,1,5,30,1,2,NJ
66932,1,9,9,6,5,25,2,1,PA
66933,2,5,4,1,4,39,2,3,AL
66934,1,1,2,3,5,21,1,3,WA
66935,1,1,9,4,5,32,1,1,WI
66936,1,1,3,1,4,30,2,2,OH
66937,5,9,9,4,4,52,1,2,WA
66938,1,1,2,1,5,65,2,3,MD
66939,1,1,4,3,5,63,1,3,MA
66940,1,5,4,4,1,38,0,2,AL
66941,1,1,4,4,5,56,1,2,MN
66942,1,1,2,1,5,73,2,1,IN
66943,1,1,5,5,4,34,1,2,FL
66944,2,9,6,2,1,56,2,2,NY
66945,1,1,6,6,1,38,1,3,UT
66946,1,1,6,7,4,61,1,3,CA
66947,1,1,3,6,5,75,2,3,FL
66948,1,1,3,2,5,42,1,3,CA
66949,1,1,6,7,3,59,2,3,MI
66950,1,1,4,4,5,61,2,3,WY
66951,1,1,4,7,5,38,2,3,PA
66952,1,1,6,6,2,34,1,3,FL
66953,5,1,4,3,5,36,2,3,AZ
66954,1,1,2,1,5,74,1,3,MA
66955,1,1,6,6,5,64,1,3,IL
66956,1,1,5,6,4,22,2,1,TX
66957,9,1,6,5,5,77,1,3,NY
66958,9,9,0,6,9,0,1,1,NV
66959,1,1,4,3,5,37,1,1,PA
66960,1,1,4,5,5,36,1,3,IN
66961,1,1,6,5,5,51,1,3,NV
66962,1,1,2,3,5,27,1,2,NY
66963,2,1,4,2,4,37,2,2,GA
66964,3,5,9,0,3,49,2,3,GA
66965,5,5,2,3,3,28,2,3,TX
66966,1,1,2,4,2,40,2,2,ME
66967,3,1,4,4,5,46,1,1,TX
66968,5,1,6,7,2,21,2,3,CA
66969,1,1,6,7,1,63,2,3,NC
66970,1,5,2,1,5,68,1,3,SC
66971,1,1,6,7,5,27,1,2,TX
66972,5,9,4,4,5,80,1,2,CA
66973,1,1,4,2,1,77,2,3,WV
66974,1,1,4,1,1,64,2,3,FL
66975,1,1,9,5,5,29,1,3,IA
66976,1,1,4,5,5,29,1,1,TX
66977,9,9,9,1,5,60,2,2,PA
66978,5,1,2,1,5,22,1,3,NY
66979,1,1,9,7,5,39,2,2,PA
66980,1,1,3,1,5,67,1,3,CA
66981,1,1,2,1,5,53,2,3,MN
66982,1,1,4,4,9,63,2,2,CO
66983,1,1,2,1,5,50,1,3,FL
66984,1,1,2,2,5,49,1,3,MA
66985,1,5,6,7,5,57,1,2,KS
66986,1,1,3,5,5,70,1,2,CA
66987,1,5,9,4,5,28,1,1,MN
66988,1,1,2,3,5,47,2,3,WI
66989,5,1,4,4,5,28,2,2,NM
66990,1,1,4,1,5,55,2,3,MO
66991,1,1,5,6,5,62,2,2,MO
66992,1,1,6,7,9,62,1,3,VT
66993,5,1,2,1,5,47,2,2,TX
66994,1,1,0,7,1,80,1,3,KY
66995,1,1,2,2,5,80,2,1,CA
66996,5,9,6,7,5,57,1,3,CA
66997,1,1,6,7,2,56,2,3,NY
66998,2,5,9,0,1,77,2,2,NC
66999,4,1,6,7,5,18,1,3,AR
67000,1,1,4,7,5,65,2,2,IL
67001,5,1,4,7,5,30,1,3,TX
67002,1,1,9,7,2,66,2,3,OK
67003,4,1,5,4,5,45,2,3,CA
67004,1,1,5,6,1,26,1,1,AR
67005,1,1,1,7,3,28,1,1,WI
67006,1,1,9,3,2,36,2,2,TX
67007,1,1,7,7,1,36,2,2,NC
67008,5,9,7,7,1,76,1,3,OK
67009,1,5,7,7,1,59,1,3,GA
67010,1,1,6,6,1,0,2,2,WA
67011,1,9,6,7,2,57,2,2,NC
67012,1,1,4,5,5,35,2,2,TX
67013,4,1,4,7,5,42,1,2,FL
67014,3,1,4,4,1,35,2,2,CA
67015,1,1,2,3,5,41,1,3,CA
67016,2,1,6,5,5,37,1,2,CA
67017,1,1,6,7,5,53,2,3,TX
67018,1,1,4,3,1,26,2,2,OK
67019,5,1,4,2,5,45,1,2,TX
67020,1,1,4,5,5,32,2,2,NM
67021,1,1,4,5,2,37,1,2,NY
67022,1,1,4,4,5,38,2,1,AZ
67023,1,1,6,7,5,50,2,2,PA
67024,1,1,5,7,2,36,2,3,IN
67025,1,1,4,4,5,53,1,2,FL
67026,1,5,5,7,5,0,1,3,AZ
67027,1,1,4,3,5,25,2,1,MN
67028,1,1,7,7,3,42,1,3,IL
67029,1,1,6,7,2,25,2,3,MD
67030,1,1,3,2,5,61,2,3,PA
67031,1,1,4,3,5,27,1,1,MA
67032,6,1,5,5,1,41,1,2,CA
67033,2,1,4,1,3,56,1,3,MS
67034,1,1,2,3,5,31,1,2,NY
67035,1,1,6,5,5,26,1,3,GA
67036,1,1,3,4,5,61,1,3,CO
67037,1,1,4,3,5,44,1,3,GA
67038,1,1,5,7,1,77,1,1,FL
67039,1,1,9,7,2,27,1,1,NC
67040,1,1,5,6,2,77,2,2,ID
67041,5,1,4,3,5,0,1,3,FL
67042,1,9,2,1,5,31,1,3,GA
67043,1,1,4,1,5,47,2,3,NY
67044,5,1,9,3,2,27,2,2,CA
67045,6,1,1,1,5,69,2,3,NY
67046,1,1,5,5,4,66,1,3,NY
67047,1,1,7,5,1,0,1,3,MI
67048,1,9,6,1,1,65,2,3,NC
67049,5,9,6,4,5,18,1,2,IN
67050,1,1,5,6,5,64,2,2,MD
67051,2,5,9,1,5,22,1,2,GA
67052,5,1,2,3,5,42,1,3,TX
67053,1,1,3,4,5,54,2,3,AZ
67054,1,1,6,7,4,52,2,3,FL
67055,1,1,7,7,1,80,1,2,IA
67056,1,1,3,2,4,28,2,2,CA
67057,1,1,6,6,3,63,1,1,WI
67058,1,1,2,1,5,34,2,2,ME
67059,1,1,5,5,5,72,2,3,NY
67060,1,1,4,1,3,63,1,3,NY
67061,1,1,2,1,5,35,2,2,WA
67062,4,1,9,1,9,0,1,3,NC
67063,1,9,6,7,2,69,2,3,PA
67064,1,1,4,2,5,57,1,3,CA
67065,1,5,9,6,5,28,2,1,TX
67066,1,1,4,4,5,67,1,3,PA
67067,1,1,6,7,5,66,1,3,NY
67068,4,1,5,5,1,41,1,1,TN
67069,6,1,5,4,2,65,2,3,AZ
67070,4,1,4,2,4,36,2,2,CA
67071,1,5,6,7,2,72,1,1,KS
67072,1,1,9,4,5,60,1,3,IL
67073,1,1,6,7,4,25,2,3,FL
67074,1,1,3,2,5,51,1,3,VA
67075,1,1,5,6,4,42,1,2,KY
67076,1,1,4,7,5,55,2,3,IL
67077,1,1,3,1,5,39,1,3,NY
67078,2,1,6,5,4,32,2,3,LA
67079,3,9,2,2,5,30,1,1,WI
67080,2,1,9,1,5,42,1,2,GA
67081,1,1,4,2,5,40,2,2,FL
67082,5,1,5,7,1,59,2,2,TX
67083,1,1,2,1,5,0,2,2,MN
67084,1,1,4,1,5,80,2,3,NJ
67085,5,5,4,4,4,57,1,3,TX
67086,1,1,4,7,2,80,2,3,CA
67087,5,1,9,1,3,36,2,2,OR
67088,2,1,9,1,4,27,1,3,IN
67089,3,1,6,7,5,32,1,2,MN
67090,1,1,9,2,5,67,2,3,KY
67091,1,1,6,7,5,52,2,3,NM
67092,1,1,2,1,4,69,2,3,VT
67093,5,1,9,4,2,57,1,2,TX
67094,1,1,9,2,5,18,2,2,MI
67095,5,1,9,1,3,52,2,3,TX
67096,1,1,3,3,5,39,2,2,MO
67097,1,1,3,1,5,62,2,3,CA
67098,1,9,3,2,5,0,0,3,FL
67099,1,1,9,7,5,60,2,3,NY
67100,1,5,3,6,4,35,1,2,IN
67101,1,1,3,3,5,27,2,1,PA
67102,1,5,3,6,5,27,2,2,WV
67103,6,1,4,3,5,34,2,2,VA
67104,1,1,3,3,4,68,2,3,OH
67105,5,1,4,3,2,32,2,2,UT
67106,4,1,4,3,4,35,1,3,FL
67107,1,9,9,2,5,62,2,3,IN
67108,1,1,9,4,1,80,1,3,WI
67109,6,1,2,4,5,0,2,1,NV
67110,2,1,2,1,4,60,1,3,NV
67111,1,1,2,1,5,34,1,3,CA
67112,5,1,9,4,4,55,2,2,OR
67113,4,1,4,3,3,51,2,2,CA
67114,1,1,6,6,1,39,1,2,NC
67115,1,1,5,5,5,64,2,2,TX
67116,1,5,4,4,3,63,2,3,WV
67117,1,1,2,1,5,46,1,3,NC
67118,1,1,2,1,5,72,2,3,MN
67119,1,5,4,6,5,80,2,2,IN
67120,1,1,9,7,1,66,2,3,TN
67121,2,1,2,1,2,60,1,3,OH
67122,5,1,4,2,5,21,1,2,NM
67123,1,1,5,5,5,35,1,3,CA
67124,1,1,4,5,5,22,1,2,IA
67125,6,9,6,7,5,39,1,1,IN
67126,1,1,2,2,5,25,2,3,IL
67127,1,1,2,1,5,0,1,3,CO
67128,1,1,4,6,5,32,2,1,MI
67129,1,1,2,1,5,48,2,3,OR
67130,1,1,2,1,5,0,1,3,MA
67131,1,1,2,1,5,30,2,3,UT
67132,5,1,9,2,4,52,1,3,SC
67133,1,1,6,7,5,60,1,3,TX
67134,1,1,4,2,5,39,1,2,IL
67135,1,1,3,2,3,49,2,3,MA
67136,1,9,4,5,5,48,2,3,CA
67137,1,1,2,1,5,68,2,2,CA
67138,1,1,9,6,3,51,1,1,CO
67139,1,1,6,7,1,78,1,3,OR
67140,1,1,2,1,5,58,2,3,CO
67141,1,9,7,7,4,80,1,3,PA
67142,1,1,6,6,1,45,1,2,TX
67143,1,1,3,4,5,63,1,2,PA
67144,1,1,2,3,5,38,2,1,OR
67145,1,1,6,7,5,80,1,3,FL
67146,1,1,6,7,3,71,1,2,OR
67147,1,1,9,7,9,54,1,2,TN
67148,1,1,7,7,1,69,2,3,PA
67149,1,1,6,5,2,22,2,2,MI
67150,4,1,3,2,5,58,2,2,CA
67151,1,1,6,7,3,34,1,3,NC
67152,1,1,1,1,5,48,1,3,TX
67153,1,1,6,5,1,80,2,2,AR
67154,1,1,4,4,5,51,1,1,TX
67155,1,1,9,1,4,71,1,3,NC
67156,1,1,4,7,5,61,2,2,IN
67157,9,1,4,4,5,0,2,3,GA
67158,1,1,3,1,5,78,1,3,CT
67159,1,1,1,1,5,57,2,3,NC
67160,5,1,9,2,5,44,2,2,SC
67161,9,1,5,5,9,0,2,3,CO
67162,1,1,6,1,2,63,2,3,TN
67163,2,1,9,1,5,47,2,3,KS
67164,5,1,3,3,5,26,2,3,CA
67165,1,1,4,3,5,57,1,3,GA
67166,2,1,4,1,2,56,2,3,IN
67167,5,1,5,5,5,53,1,3,NY
67168,1,1,5,7,2,48,2,2,AL
67169,5,1,4,5,1,50,1,3,TX
67170,1,1,6,7,3,34,2,3,WI
67171,1,1,5,5,4,73,1,2,PA
67172,1,1,6,5,2,57,1,1,WA
67173,1,1,9,7,5,41,1,3,CA
67174,1,1,5,5,2,59,2,2,VA
67175,1,9,6,7,5,67,1,3,LA
67176,1,9,2,2,5,54,1,2,CA
67177,1,1,6,7,1,72,1,3,MI
67178,2,5,9,4,4,33,1,1,NC
67179,1,1,5,5,5,54,2,3,DE
67180,1,1,4,4,5,22,2,2,AZ
67181,1,1,3,2,4,44,2,3,TX
67182,1,1,4,2,5,30,1,2,CA
67183,1,9,5,5,5,74,2,1,AK
67184,1,1,3,4,5,37,1,2,PA
67185,1,1,7,5,5,28,1,3,MN
67186,1,1,9,4,5,18,1,1,NY
67187,1,9,4,4,5,56,2,2,IL
67188,1,1,2,3,5,39,1,1,CA
67189,1,1,6,7,4,71,1,3,OK
67190,1,1,3,3,4,23,2,3,WI
67191,1,1,6,7,1,47,1,2,NC
67192,1,1,6,7,5,45,2,3,TX
67193,1,1,4,5,5,28,1,1,MN
67194,1,1,4,5,4,38,2,2,RI
67195,1,1,7,7,1,70,2,3,FL
67196,5,1,4,4,5,0,2,3,NY
67197,3,9,4,2,5,39,2,3,KY
67198,1,1,1,1,5,34,2,3,DC
67199,5,1,4,1,5,43,2,3,CA
67200,1,9,9,5,4,46,2,2,NY
67201,2,9,9,1,4,69,2,2,VA
67202,1,1,6,7,2,80,1,1,NY
67203,6,1,4,4,5,54,2,3,PA
67204,2,1,5,4,5,64,2,2,IL
67205,1,1,3,7,5,70,2,2,WV
67206,1,1,4,4,5,0,1,1,NJ
67207,5,1,5,3,1,0,2,2,FL
67208,1,1,3,1,2,46,2,2,WA
67209,1,1,5,5,4,73,2,3,IL
67210,5,1,6,7,5,42,2,2,GA
67211,1,1,2,1,5,43,2,2,CO
67212,1,1,2,1,5,64,2,2,IA
67213,1,1,6,5,3,59,1,1,MA
67214,1,1,9,4,5,34,2,2,DE
67215,5,9,6,6,1,50,1,2,TX
67216,1,9,6,5,4,57,2,2,IL
67217,2,1,2,1,5,38,2,3,TN
67218,1,9,6,7,5,76,2,3,CA
67219,1,1,5,5,3,51,2,1,PA
67220,4,5,6,7,5,30,2,2,LA
67221,1,1,4,5,5,48,2,2,MA
67222,2,5,4,1,4,47,2,3,TX
67223,1,1,6,5,4,62,2,3,IL
67224,1,1,6,5,5,80,2,3,TX
67225,6,1,4,5,3,35,1,2,TX
67226,1,1,6,7,5,72,2,3,LA
67227,1,1,3,3,5,58,1,1,MI
67228,5,1,4,4,5,40,2,3,AR
67229,5,5,6,1,5,72,1,2,TX
67230,1,9,9,7,5,35,1,2,KY
67231,1,1,6,7,2,37,1,3,IA
67232,1,1,5,7,2,70,2,2,FL
67233,1,9,9,6,5,52,2,2,NY
67234,5,1,3,1,2,64,2,3,CA
67235,1,1,4,3,5,76,2,3,MD
67236,1,1,2,3,5,21,1,3,IL
67237,1,5,9,2,4,22,2,2,KY
67238,1,1,6,6,1,49,1,1,MN
67239,1,1,5,6,3,36,2,2,MN
67240,1,1,6,7,1,71,2,3,AL
67241,5,1,4,2,5,40,2,3,CA
67242,1,1,3,2,2,80,2,2,VA
67243,9,1,4,1,4,67,0,3,PA
67244,1,1,6,7,2,73,2,3,OK
67245,1,1,9,7,4,21,2,2,NC
67246,2,1,9,4,5,59,2,2,CT
67247,5,9,4,7,2,25,1,2,IL
67248,1,9,4,4,5,32,1,2,CA
67249,2,5,9,2,5,68,2,1,NV
67250,3,1,3,1,5,60,2,3,TX
67251,1,1,9,1,5,63,2,3,AL
67252,1,1,6,6,3,44,2,2,MO
67253,1,1,2,3,5,41,2,2,MI
67254,1,1,6,7,4,52,2,3,FL
67255,2,1,4,0,1,44,2,3,CA
67256,1,1,9,4,5,60,2,2,PA
67257,2,1,6,5,4,36,1,2,OH
67258,2,1,9,1,1,47,2,3,AL
67259,1,1,9,6,3,80,2,2,CA
67260,1,1,4,6,3,43,2,2,UT
67261,1,1,4,5,5,66,2,3,OH
67262,1,1,9,4,1,68,2,2,PA
67263,1,9,4,3,5,80,2,2,RI
67264,1,1,7,5,5,48,1,3,TX
67265,1,1,6,5,1,59,2,1,OH
67266,1,5,1,1,5,19,2,3,NC
67267,1,1,1,3,5,55,1,3,CA
67268,5,1,3,2,5,25,2,3,CA
67269,1,1,1,1,5,25,2,2,VA
67270,1,9,4,3,5,26,2,2,TX
67271,1,1,2,1,5,24,2,3,AL
67272,1,1,9,7,5,70,1,1,NY
67273,1,1,5,6,4,60,2,2,GA
67274,1,1,1,1,5,64,2,3,WA
67275,1,1,2,1,5,64,2,3,AZ
67276,1,1,2,1,5,73,1,3,FL
67277,1,1,1,1,1,79,1,3,MO
67278,1,1,6,7,3,80,1,3,WI
67279,4,1,5,4,5,73,2,2,TX
67280,1,1,5,5,1,38,1,2,AZ
67281,1,1,2,3,4,70,1,3,NJ
67282,4,1,5,5,5,43,2,3,CA
67283,1,1,9,7,1,65,1,3,PA
67284,1,1,2,3,3,56,2,3,WA
67285,5,1,9,4,5,50,2,1,CA
67286,1,1,6,6,4,74,1,2,TN
67287,1,1,4,4,3,47,2,2,NC
67288,3,1,4,3,1,61,1,3,CA
67289,1,1,9,6,3,72,1,2,PA
67290,1,1,9,7,1,0,2,2,OK
67291,1,1,9,5,2,27,1,1,WI
67292,2,1,1,1,5,53,1,2,FL
67293,1,1,9,6,5,50,2,2,TX
67294,1,1,9,7,1,60,2,2,NM
67295,1,1,4,6,3,35,2,2,OH
67296,1,1,2,3,5,38,2,3,TN
67297,1,5,9,3,5,35,1,2,ME
67298,5,1,0,2,5,46,1,2,NY
67299,6,1,3,2,5,59,2,2,PA
67300,1,1,9,6,5,60,2,3,PA
67301,5,1,4,3,5,52,2,3,CA
67302,1,1,6,7,4,30,1,3,NC
67303,1,5,2,3,5,38,1,2,MA
67304,1,1,9,4,2,54,1,1,KS
67305,1,1,3,7,3,46,1,2,GA
67306,6,1,1,1,5,29,2,3,TN
67307,5,1,9,4,5,37,1,3,CA
67308,1,1,3,3,5,36,1,2,FL
67309,9,5,9,0,1,0,2,3,AR
67310,1,1,6,7,3,62,2,3,NC
67311,2,1,9,3,2,77,1,3,SC
67312,5,1,5,5,2,72,1,2,CA
67313,2,9,4,3,5,50,2,3,GA
67314,3,1,5,2,5,33,2,2,CA
67315,1,9,5,6,5,20,1,1,IN
67316,2,1,2,1,5,60,1,3,CA
67317,1,1,3,4,5,40,1,2,CA
67318,1,1,2,3,5,53,1,3,IL
67319,2,1,4,5,4,44,2,3,NJ
67320,1,1,4,4,1,74,2,3,NM
67321,1,5,4,1,5,77,2,3,NJ
67322,1,5,3,2,3,32,1,1,WI
67323,2,5,9,4,5,35,2,2,FL
67324,1,1,6,7,2,58,2,1,AL
67325,1,1,4,1,1,76,2,3,OH
67326,1,9,6,7,5,44,2,2,SC
67327,1,9,5,7,5,59,1,3,TN
67328,1,9,2,1,5,0,2,2,NJ
67329,1,1,3,1,5,64,2,3,NC
67330,1,1,5,6,5,40,1,2,VA
67331,4,1,4,2,5,60,2,3,FL
67332,1,1,4,4,5,18,1,2,MI
67333,1,1,6,6,1,51,2,1,OH
67334,1,1,5,7,5,73,2,3,LA
67335,1,1,6,7,2,57,1,3,NY
67336,1,9,4,2,9,80,2,3,OK
67337,5,5,9,2,5,20,2,2,TN
67338,1,1,2,1,4,50,2,3,NC
67339,1,1,5,6,5,59,2,3,NC
67340,6,9,5,1,1,46,2,3,TX
67341,1,1,6,6,5,39,2,3,IL
67342,5,1,9,2,5,58,2,2,NY
67343,3,1,3,2,5,23,1,1,IL
67344,1,1,6,6,1,66,1,3,PA
67345,1,1,6,7,1,67,1,2,GA
67346,1,1,2,4,5,51,1,3,FL
67347,1,1,7,7,1,0,1,3,AZ
67348,5,5,6,5,5,26,1,2,CA
67349,1,1,3,3,5,26,1,2,OH
67350,1,1,7,7,1,67,1,3,PA
67351,1,1,5,5,1,30,1,1,SC
67352,1,9,2,3,5,19,2,2,PA
67353,1,1,3,4,5,70,2,3,NH
67354,1,1,1,2,5,0,2,3,VA
67355,1,1,2,1,5,63,2,3,FL
67356,1,1,4,3,5,70,2,3,MI
67357,9,9,0,0,9,0,0,2,AK
67358,1,1,6,5,3,56,2,3,FL
67359,1,1,6,6,2,28,1,3,WI
67360,5,1,2,1,5,47,2,2,CA
67361,1,1,4,5,5,48,2,2,AZ
67362,1,1,7,7,1,65,2,3,TX
67363,1,1,6,7,5,72,1,3,PA
67364,1,1,9,1,5,41,2,2,FL
67365,1,1,9,5,3,35,2,2,MI
67366,1,1,2,1,4,68,1,3,MD
67367,2,9,4,1,1,42,2,3,SC
67368,1,9,9,4,5,74,0,2,GA
67369,1,9,5,5,3,58,2,1,FL
67370,1,1,5,6,4,50,2,2,VA
67371,1,1,7,7,3,62,2,3,IN
67372,1,1,4,7,2,0,2,2,IL
67373,3,1,2,3,5,27,1,1,CA
67374,1,1,2,2,2,58,2,3,OR
67375,1,1,9,1,5,66,2,3,FL
67376,1,1,2,4,5,36,1,2,MD
67377,1,5,9,4,5,58,2,2,AZ
67378,1,1,3,1,5,70,1,3,AL
67379,1,1,5,5,5,33,1,2,MI
67380,1,1,5,5,3,59,1,3,WA
67381,1,1,5,6,1,51,2,2,CO
67382,1,1,6,7,1,61,2,3,KY
67383,1,1,3,4,4,19,2,1,PA
67384,1,1,2,1,5,23,1,3,MD
67385,1,1,4,3,5,68,1,3,OR
67386,1,1,6,5,1,70,1,3,WI
67387,3,1,5,6,1,43,1,2,OH
67388,2,1,4,1,2,48,1,2,CA
67389,1,1,4,4,5,49,1,3,IN
67390,1,1,3,1,4,59,2,3,NC
67391,2,1,2,1,5,42,1,1,MN
67392,2,1,2,3,5,48,2,1,IN
67393,5,9,4,3,3,66,2,2,TX
67394,1,1,9,7,4,78,2,3,PA
67395,1,1,3,6,5,51,1,2,CO
67396,6,1,4,4,5,44,2,1,IL
67397,4,1,4,6,5,48,1,3,CA
67398,1,1,6,7,1,79,1,3,AZ
67399,1,1,3,1,5,42,2,3,MO
67400,1,9,4,1,4,45,2,3,NC
67401,1,1,4,7,1,30,2,2,NC
67402,6,1,1,3,5,28,2,2,OH
67403,1,1,3,1,2,33,1,3,MN
67404,1,1,6,7,4,46,2,2,OK
67405,1,1,4,3,5,44,1,2,MI
67406,6,1,7,7,5,73,1,2,AZ
67407,1,1,5,6,1,73,2,3,MA
67408,1,1,3,1,5,71,1,3,WY
67409,1,1,5,7,3,39,1,3,NY
67410,3,5,6,7,5,59,2,2,OR
67411,6,1,9,5,1,19,2,2,IN
67412,1,1,9,7,5,64,2,3,FL
67413,1,1,6,7,2,0,1,3,DE
67414,2,5,9,4,5,24,2,1,AR
67415,1,1,9,4,2,42,2,2,WI
67416,1,1,3,3,1,80,2,3,FL
67417,1,9,1,3,5,36,2,3,NH
67418,1,1,5,6,4,65,1,1,SC
67419,5,1,2,3,5,26,2,3,VT
67420,5,1,1,1,5,18,2,3,TX
67421,1,1,4,3,3,73,2,3,TX
67422,6,1,4,5,1,19,2,3,NC
67423,1,1,2,1,5,79,2,3,MA
67424,1,1,4,5,4,50,2,3,TX
67425,1,1,1,1,5,37,1,3,FL
67426,1,1,2,1,5,80,2,3,IL
67427,3,9,5,6,2,68,2,1,TX
67428,1,1,6,7,4,20,2,2,FL
67429,1,1,6,7,2,39,2,2,MI
67430,1,1,6,7,5,33,2,1,AL
67431,1,1,6,7,1,62,2,2,OH
67432,1,9,9,4,5,50,1,1,WA
67433,1,9,4,1,1,77,2,3,KY
67434,1,1,7,5,1,49,2,1,MO
67435,1,1,6,7,2,0,2,3,KY
67436,1,1,4,4,5,51,2,3,NH
67437,4,1,2,4,5,46,1,3,MO
67438,1,1,6,7,5,38,2,1,NY
67439,1,1,6,6,1,64,2,1,WI
67440,1,1,6,7,5,36,1,3,AZ
67441,5,1,4,6,4,0,2,2,MI
67442,1,1,4,4,4,36,1,2,NJ
67443,1,1,1,1,5,25,1,2,UT
67444,5,1,2,3,5,37,1,2,FL
67445,1,1,4,5,5,0,2,1,AZ
67446,1,1,4,6,5,65,1,1,FL
67447,1,9,4,1,5,72,1,3,MT
67448,2,1,9,2,3,23,2,3,GA
67449,6,1,9,4,5,39,1,3,NY
67450,1,1,4,2,5,74,2,2,MD
67451,5,9,6,2,5,49,1,1,NJ
67452,1,1,6,4,5,80,1,3,WA
67453,5,5,3,1,2,56,2,3,MT
67454,1,1,1,2,5,41,1,3,TX
67455,1,1,3,3,5,61,2,2,TX
67456,5,9,6,7,3,33,1,3,TX
67457,1,1,2,0,4,0,2,3,MA
67458,1,1,2,1,1,65,1,3,GA
67459,1,1,4,4,1,79,2,3,CA
67460,2,1,4,1,3,54,2,3,VA
67461,1,1,3,4,5,75,1,3,CA
